country	state_province	city	address	postcode	latitude	longitude
Canada	Alberta	Edmonton	862 Parsons Rd Sw	T6X 0B4	53.425974	-113.48057
Canada	Alberta	Edmonton	890 Webber Greens Dr Nw	T5T 4K5	53.523437	-113.665858
Canada	Alberta	Edmonton	90 Ave. 114 St. Central Academic Building	T6G 2H6	53.5099674	-113.5260235
Canada	Alberta	Edmonton	90 Ave. 114 St. Central Academic Building	T6G 2H6	53.5099674	-113.5260235
Canada	Alberta	Edmonton	9499 137 Ave Nw Northgate Mall	T5E 5R8	53.59795545	-113.4886399
Canada	Alberta	Edmonton	9655 63rd Ave	T6E 0G2	53.499728	-113.4791741
Canada	Alberta	Edmonton	9710 132nd Ave Nw	T5E 6J4	53.592087	-113.487877
Canada	Alberta	Edmonton	9841 Winterburn Road	T5T 7P6	53.5368708	-113.6890742
Canada	Alberta	Edmonton	9860 34th Ave Nw	T6E 6L1	53.468092	-113.485357
Canada	Alberta	Edmonton	9902 153rd Ave Nw	T5X 6A4	53.614516	-113.494197
Canada	Alberta	Edmonton	"Centre For Sport And Wellness, 10700 104th Ave"	T5J 4S2	53.5462829	-113.5048082
Canada	Alberta	Edmonton	Engineering - Teaching & Learning Cntr	T6G 2H6	53.527695	-113.529277
Canada	Alberta	Edmonton	Londonderry Mall	T5C 3C8	53.60259655	-113.4458088
Canada	Alberta	Edmonton	"Macewan University, 10700 104th Ave"	T5J 4S2	53.5462829	-113.5048082
Canada	Alberta	Edmonton	Manning Dr Nw & 153rd Ave Nw	T5Y 6A1	53.546218	-113.490371
Canada	Alberta	Edmonton	Nait - X Wing	T5G 2R1	53.5694261	-113.5024251
Canada	Alberta	Edmonton	"P209, 10200 102 Ave, Suite 209"	T5J 4V7	53.5431602	-113.4958117
Canada	Alberta	Edmonton	"Unit #240 - 10111 104 Avenue, 2nd Floor, Unit 240"	T5J 0J4	53.454085	-113.346396
Canada	Alberta	Edmonton International Airport	411 Airport Rd	T9E 0V5	53.308359	-113.5723755
Canada	Alberta	Edson	201 54 St	T7E 1X8	53.578483	-116.439484
Canada	Alberta	Edson	"4213 3rd Ave, Box 2"	T7E 1B8	53.58814	-116.413649
Canada	Alberta	Fort Macleod	2010 8th Ave	T0L 0Z0	49.723082	-113.39106
Canada	Alberta	Fort Mckay	"Albian Self Serve, Albian Sands - Wood Buffalo"	M5B 2K3	57.1825744	-111.6378436
Canada	Alberta	Fort Mcmurray	1001 Quarry Ridge Drive	T9H 0K1	56.66860481	-111.3532295
Canada	Alberta	Fort Mcmurray	111 Thickwood Blvd	T9H 5E5	56.73313749	-111.4264691
Canada	Alberta	Fort Mcmurray	375 Loutit Rd Unit 101	T9K 2W6	56.752335	-111.42733
Canada	Alberta	Fort Mcmurray	9701 Hardin St	T9H 1L2	56.7239794	-111.3821366
Canada	Alberta	Fort Mcmurray	"Mckay Lodge, Cnrl Horizon Mckay Camp"	T9H 5N4	0	0
Canada	Alberta	Fort Mcmurray	"Mckay Self Serve, Po Box 6609, Hwy 62 N"	T9H 5N4	56.77731	-111.427147
Canada	Alberta	Fort Saskatchewan	10080 88 Ave	T8L 0J4	53.700031	-113.205456
Canada	Alberta	Fort Saskatchewan	113-120 Southridge Blvd	T8L 0P6	53.6741681	-113.2395977
Canada	Alberta	Fort Saskatchewan	30 Westpark Blvd	T8L 0B2	53.682293	-113.246942
Canada	Alberta	Grande Prairie	10206 100th St	T8V 3K1	55.172846	-118.795073
Canada	Alberta	Grande Prairie	10432 100th Ave	T8V 2Z5	55.170944	-118.810513
Canada	Alberta	Grande Prairie	10736 76th Ave South	T8W 0G9	55.149974	-118.819711
Canada	Alberta	Grande Prairie	11740 100 St	T8V 4H5	55.1870042	-118.7958141
Canada	Alberta	Grande Prairie	11801 100th Street	T8V 3Y2	55.187748	-118.792184
Canada	Alberta	Grande Prairie	"11910 99 Ave, Unit 102"	T8W 0C7	55.1689389	-118.8587535
Canada	Alberta	Grande Prairie	12429 99 St	T8V 6Y5	55.18864492	-118.789916
Canada	Alberta	Grande Prairie	9101 92 Avenue	T8X 0A4	55.1632494	-118.7670767
Canada	Alberta	Grande Prairie	9505 68 Ave Unit 103	T8V 7X8	55.140616	-118.776306
Canada	Alberta	Hanna	606 West Industrial Road	T0J 1P0	51.6362593	-111.941094
Canada	Alberta	High Level	2 Gateway Blvd	T0H 1Z0	58.508671	-117.148479
Canada	Alberta	High River	100 High Country Dr Nw	T1V 0J4	50.592204	-113.878608
Canada	Alberta	High River	"Bay T, 1103 18th St Se"	T1V 2A9	50.572744	-113.848344
Canada	Alberta	Hinton	325 Greg Avenue	T7V 2A7	53.39906	-117.591559
Canada	Alberta	Hinton	520 Carmichael Lane	T7V 1S8	53.3950183	-117.6038812
Canada	Alberta	Innisfail	4411 50th St	T4G 1P3	52.027269	-113.939757
Canada	Alberta	Jasper	611 Patricia St	T0E 1E0	52.8755453	-118.0816713
Canada	Alberta	Kananaskis	100 Nakoda Way	T0L 1N0	51.075561	-115.13079
Canada	Alberta	Lacombe	4924 46th St	T4L 2B4	52.462925	-113.727989
Canada	Alberta	Lancaster Park	Hwy 28a - Falaise Ave	T0A 2H0	53.6691005	-113.4933114
Canada	Alberta	Langdon	"97 Centre St, Unit 405"	T0J 1X2	50.96816665	-113.6799459
Canada	Alberta	Leduc	5203 Discovery Way	T9E 6N4	53.2498794	-113.5184351
Canada	Alberta	Leduc	8002 Sparrow Crescent	T9E 7G1	53.301269	-113.545128
Canada	Alberta	Lethbridge	115 Sunridge Road West	T1J 0N9	49.651792	-112.870022
Canada	Alberta	Lethbridge	16 Aquitania Blvd W	T1J 4A3	49.68659315	-112.9076426
Canada	Alberta	Lethbridge	2422 Fairway Road South	T1K 7A5	49.6679726	-112.7948605
Canada	Alberta	Lethbridge	"2679 Scenic Drive, North"	T1H 7G3	49.7284263	-112.8273169
Canada	Alberta	Lethbridge	2706 Mayor Magrath Dr	T1K 7J5	49.66613	-112.7975839
Canada	Alberta	Lethbridge	2953 26th Ave North	T1H 5P4	49.7272843	-112.7990734
Canada	Alberta	Lethbridge	3000 College Drive South  College	T1K 1L6	49.661556	-112.808372
Canada	Alberta	Lethbridge	411 Mayor Magrath Dr. North	T1H 7B2	49.703532	-112.80861
Canada	Alberta	Lethbridge	4151- 4th Avenue South	T1J 4B5	49.695176	-112.782231
Canada	Alberta	Lethbridge	425 13th St North	T1H 2S3	49.705743	-112.823989
Canada	Alberta	Lethbridge	"4401 University Dr W, 4401 University Ave"	T1K 3M4	49.676346	-112.861971
Canada	Alberta	Lethbridge	442 Scenic Dr	T1J 4S3	49.693395	-112.845403
Canada	Alberta	Lethbridge	501- 1 Avenue South Park Place Shopping Center	T1J 4L9	49.6992699	-112.840212
Canada	Alberta	Lethbridge	898 Heritage Blvd West	T1K 7V5	49.697127	-112.893274
Canada	Alberta	Lloydminster	1504 50th Ave	T9V 0Y1	53.251589	-110.005668
Canada	Alberta	Lloydminster	3902 50th Ave	T9V 1B1	53.27389	-110.005725
Canada	Alberta	Lloydminster	4301 75th Ave	T9V 0A6	53.27686615	-110.0533751
Canada	Alberta	Medicine Hat	"1810 Strachan Rd Se, Strachan Corner"	T1B 4J8	49.998616	-110.649794
Canada	Alberta	Medicine Hat	2355 Trans Canada Way Se	T1B 4E9	50.002522	-110.644579
Canada	Alberta	Medicine Hat	"2410 Division Avenue Nw, Unit #2"	T1A 0C3	50.06278215	-110.6903354
Canada	Alberta	Medicine Hat	3201 13th Ave Se	T1B 1E2	50.008479	-110.661689
Canada	Alberta	Medicine Hat	749 1 St Se	T1A 0B4	50.0428669	-110.6718263
Canada	Alberta	Medicine Hat	"Mall Location, 3292 Dunmore Rd Se"	T1B 1R4	50.0036917	-110.6459683
Canada	Alberta	Medicine Hat	"Palliser Health Unit, 666 5 Street Se"	T1A 4H6	50.03621514	-110.6795645
Canada	Alberta	Morinville	8809 100th St	T8R 1V5	53.787219	-113.64457
Canada	Alberta	Nanton	"2707 20a Ave,"	T0L 1R0	50.3481989	-113.770256
Canada	Alberta	Nisku	207 19th Avenue  Industrial Park	T9E 0W8	53.336033	-113.529709
Canada	Alberta	Okotoks	"18 Southridge Dr, #10"	T1S 1N1	50.7153235	-113.9804886
Canada	Alberta	Okotoks	Se 32nd St & Southbank Rd	T1S 0L3	50.7253685	-113.975082
Canada	Alberta	Olds	4500 50 St	T4H 1R6	51.7890065	-114.092955
Canada	Alberta	Olds	5508 46th St	T4H 1B8	51.7956821	-114.116056
Canada	Alberta	Olds	"6700 46th St, #810"	T4H 0A2	51.795166	-114.132578
Canada	Alberta	Peace River	7820 100th Ave	T8S 1M5	56.234006	-117.292978
Canada	Alberta	Penhold	2 Hawkridge Blvd	T0M 1R0	52.140743	-113.861877
Canada	Alberta	Pincher Creek	1300 Hewetson Avenue	T0K 1W0	49.4943517	-113.9488595
Canada	Alberta	Ponoka	"4750 Hwy 2a, Bay # 2"	T4J 1K3	52.6743602	-113.59416
Canada	Alberta	Ralston	"Suffield Supermart, 48 Edgewood Road"	T0J 2N0	50.24536553	-111.1722401
Canada	Alberta	Red Deer	100-139 Leva Ave	T4E 1B2	52.2058603	-113.816082
Canada	Alberta	Red Deer	100 College Blvd Marketplace	T4N 5H5	52.245679	-113.827012
Canada	Alberta	Red Deer	100 College Blvd  Bottling Forum	T4N 5H5	52.245679	-113.827012
Canada	Alberta	Red Deer	"#110, 6802 50 Ave"	T4N 4E3	52.292819	-113.815323
Canada	Alberta	Red Deer	1101 20 Thomlison Avenue	T4P 0W3	52.27961357	-113.7491677
Canada	Alberta	Red Deer	"3020 22 Nd St, Unit 700"	T4R 3J5	52.281247	-113.798812
Canada	Alberta	Red Deer	37543 Hwy 2 North	T4B 1B1	51.28521015	-114.0152455
Canada	Alberta	Red Deer	4217 50th Ave	T4N 3Z4	52.261638	-113.81384
Canada	Alberta	Red Deer	4747 67th Street Parkland Mall	T4N 4C7	52.288181	-113.808546
Canada	Alberta	Red Deer	"5111 22nd St, Unit 3"	T4R 2K1	52.238507	-113.814839
Canada	Alberta	Red Deer	6020 67th St	T4P 3M1	52.289343	-113.830079
Canada	Alberta	Red Deer	"62 Carleton Ave, Unit 110"	T4P 0T9	52.287617	-113.772696
Canada	Alberta	Red Deer	6620 Orr Dr	T4P 3V8	52.287967	-113.850529
Canada	Alberta	Red Deer	7111 50th Ave	T4N 4E4	52.296671	-113.813029
Canada	Alberta	Redcliff	1475 Highway Ave Se	T0J 2P0	50.07578076	-110.7647929
Canada	Alberta	Redwater	"Unit #102, 4801 Ochre Park"	T0A 2W0	53.9495362	-113.1357036
Canada	Alberta	Rocky Mountain House	4403 41sst Ave	T4T 1A6	52.380066	-114.909321
Canada	Alberta	Rocky Mountain House	"5207 48th St, Unit 13"	T4T 0B1	52.378496	-114.916189
Canada	Alberta	Rocky View County	293105 Crossiron Lane	T4A 0V1	51.1999378	-113.990017
Canada	Alberta	Rocky View County	Unit 409 - 261055 Crossiron Blvd	T4A 0G3	51.2027836	-113.9895302
Canada	Alberta	Rocky View County	Unit K1 - 261055 Crossiron Blvd	T4A 0G3	51.20081573	-113.990613
Canada	Alberta	Sherwood Park	101 Palisades Way Unit 25	T8H 0N3	53.553967	-113.299974
Canada	Alberta	Sherwood Park	137 Main Blvd	T8A 3P3	53.534253	-113.296275
Canada	Alberta	Sherwood Park	2 Pembina Rd	T8H 2G9	53.566042	-113.318549
Canada	Alberta	Sherwood Park	"222 Baseline Rd, Unit 340"	T8H 1S8	53.54196135	-113.3191736
Canada	Alberta	Sherwood Park	"590 Baseline Rd, Unit 240"	T8H 1Y4	53.542483	-113.2665149
Canada	Alberta	Sherwood Park	"664 Wye Rd, Unit 100"	T8A 0Z1	53.5125225	-113.2738785
Canada	Alberta	Sherwood Park	"8005 Emerald Dr, Unit 500"	T8H 1Y4	53.5653064	-113.2716629
Canada	Alberta	Slave Lake	1500 Main St Sw	T0G 2A4	55.273444	-114.7859368
Canada	Alberta	Spruce Grove	"171 Hwy 16 A, Suite B"	T7X 4P9	53.541117	-113.928846
Canada	Alberta	Spruce Grove	211 - 10 Westwind Drive	T7X 0Y5	53.5661651	-113.8843125
Canada	Alberta	Spruce Grove	"70 Mcleod Ave, Unit 117"	T7X 3C7	53.5430577	-113.918525
Canada	Alberta	St Albert	"2 Hebert Road, #800"	T8N 5T8	53.62154055	-113.6077241
Canada	Alberta	St Albert	205-975  Trail	T8N 4K6	53.66712323	-113.6365778
Canada	Alberta	St Albert	275 Carnegie Drive	T8N 1M9	53.6421727	-113.576057
Canada	Alberta	St Albert	375  Trail	T8N 3K8	53.6384182	-113.6245481
Canada	Alberta	St Albert	470  Road	T8N 5J9	53.6460223	-113.6270941
Canada	Alberta	St Albert	"700  Trail, Unit 400"	T8N 7A5	53.6587452	-113.6317048
Canada	Alberta	St Paul	4210 50th Ave	T0A 3A2	53.9918103	-111.2739785
Canada	Alberta	Stettler	6608 50th Ave	T0C 2L2	52.325343	-112.733496
Canada	Alberta	Stony Plain	4200 28th Street	T7Z 1V7	53.540381	-113.969746
Canada	Alberta	Stony Plain	4805 44th Ave	T7Z 1V5	53.535875	-114.0033462
Canada	Alberta	Stony Plain	"72 Boulder Blvd, Unit B"	T7Z 1V7	53.5423161	-113.9784212
Canada	Alberta	Strathmore	245 Edgefield Place	T1P 0E8	51.03918	-113.376779
Canada	Alberta	Strathmore	"310 Ridge Rd, Suite B"	T1P 1B6	51.0382578	-113.3953375
Canada	Alberta	Strathmore	"Unit 118, 800 Pine Rd, Unit 118"	T1P 0A2	51.03739795	-113.3918086
Canada	Alberta	Sundre	849 Main Ave W	T0M 1X0	51.794337	-114.662467
Canada	Alberta	Sylvan Lake	4 Erickson Dr	T4S 1P5	52.315562	-114.071695
Canada	Alberta	Taber	"#50, 6200 - 46th Ave, #50"	T1G 2B1	49.784938	-112.130045
Canada	Alberta	Tofield	5114 46th Ave	T0B 4J0	53.3672851	-112.6755412
Canada	Alberta	Valleyview	3804 Highway St	T0H 3N0	55.06500029	-117.2863928
Canada	Alberta	Vegreville	6801 Hwy 16a West	T9C 0A4	53.503507	-112.080781
Canada	Alberta	Vermilion	4306 52 St	T9X 0A8	53.344479	-110.858711
Canada	Alberta	Wainwright	2710 13th Ave	T9W 0A2	52.842333	-110.851345
Canada	Alberta	Westlock	11307 100th St	T7P 2R8	54.152143	-113.872071
Canada	Alberta	Wetaskiwin	"3600 56 St, Unit 160"	T9A 3T4	52.954274	-113.390399
Canada	Alberta	Wetaskiwin	4914 56th St	T9A 1V8	52.9709176	-113.3905213
Canada	Alberta	Whitecourt	4216 Elko Dr	T7S 1W8	54.13189451	-115.6705034
Canada	Alberta	Whitecourt	4331 52 Ave	T7S 1W8	54.14239954	-115.6819252
Canada	British Columbia	100 Mile House	"160 Caribou Highway, Box 2145"	V0K 2E0	51.64606905	-121.2969402
Canada	British Columbia	Lillooet	165 Main St.	V0K 1V0	50.702628	-121.925352
Canada	British Columbia	Houston	3322 Highway 16	V0J 1Z0	54.399447	-126.649435
Canada	British Columbia	Kamloops	786 Windsor Ave	V2B 2B6	50.7076	-120.36357
Canada	British Columbia	Grand Forks	1863 Central Ave	V0H 1H2	49.0279793	-118.46056
Canada	British Columbia	Cache Creek	1108 Trans Canada Hwy	V0K 1H0	50.8089806	-121.3243655
Canada	British Columbia	Williams Lake	715 Oliver St	V2G 1M9	52.1282377	-122.1355389
Canada	British Columbia	Sechelt	5500 Sunshine Coast Hwy	V0N 3A0	49.474058	-123.747056
Canada	British Columbia	Victoria	101-754 Fort St	V8W 1H2	48.42472	-123.363789
Canada	British Columbia	Kelowna	2415 Hwy 97	V1X 4J2	49.8850671	-119.4272552
Canada	British Columbia	879450|120318	Unit 301 3200 Valleyview Drive	V2C 0H5	50.671063	-120.22664
Canada	British Columbia	882190|120704	2460 Commercial Dr	V5N 4B9	49.262623	-123.069117
Canada	British Columbia	883079|120940	2000 Cadboro Bay Rd	V8R 5G5	48.4327302	-123.3215732
Canada	British Columbia	883298|121012	3554 Ryder Hesjedal Way	V9C 0J6	48.4075855	-123.4913321
Canada	British Columbia	Vancouver	701 Se Marine Dr	V5X 2T9	49.2112229	-123.0908494
Canada	British Columbia	Richmond	8031 Williams Road	V7A 1W3	49.14099	-123.136369
Canada	British Columbia	Prince George	110-7393 Boundary Ave	V2N 6C9	53.85840658	-122.714387
Canada	British Columbia	Abbotsford	1255 Sumas Way	V2S 7P5	49.0250494	-122.2660801
Canada	British Columbia	Abbotsford	1794 Clearbrook Rd South	V2T 5X5	49.03444825	-122.3371138
Canada	British Columbia	Abbotsford	1795 Clearbrook Rd	V2T 5X5	49.03437775	-122.3386341
Canada	British Columbia	Abbotsford	1861 Sumas Way	V2S 4L5	49.03605	-122.2682196
Canada	British Columbia	Abbotsford	1915 Mccallum Rd	V2S 3N1	49.03659	-122.293708
Canada	British Columbia	Abbotsford	2054 Whatcom Rd Unit 1	V3G 2K8	49.0407026	-122.2200558
Canada	British Columbia	Abbotsford	2135  Way	V2S 6Y5	49.0405925	-122.2770007
Canada	British Columbia	Abbotsford	2438 Clearbrook Road	V2T 2X8	49.046367	-122.336618
Canada	British Columbia	Abbotsford	28060 Fraser Highway	V4X 1K7	49.0569404	-122.4473547
Canada	British Columbia	Abbotsford	2935 Blue Jay Rd	V2T 2J3	49.05468428	-122.3400166
Canada	British Columbia	Abbotsford	30340 Automall Dr	V2T 5M1	49.0605029	-122.3829446
Canada	British Columbia	Abbotsford	3122 Mt Lehman Rd	V2T 0C5	49.058445	-122.3762653
Canada	British Columbia	Abbotsford	31755 South Fraser Way	V2T 1V2	49.0476399	-122.34432
Canada	British Columbia	Abbotsford	32780 South Fraser Way	V2T 4M5	49.05083945	-122.315627
Canada	British Columbia	Abbotsford	33844 King Rd	V2S 7M8	49.02834435	-122.2849135
Canada	British Columbia	Aldergrove	26431 Fraser Highway	V4W 3E2	49.059979	-122.492005
Canada	British Columbia	Armstrong	2101 Harding Rd	V0E 1B0	50.42980424	-119.1874942
Canada	British Columbia	Ashcroft	2475 Cornwall Rd	V0K 1A0	50.72216615	-121.3257638
Canada	British Columbia	Burnaby	"3433 North Rd, Unit 101"	V3J 1A2	49.253281	-122.893063
Canada	British Columbia	Burnaby	3700 Willingdon Ave	V5G 3Y2	49.249078	-123.0008312
Canada	British Columbia	Burnaby	3965 North Rd	V3J 1S2	49.248379	-122.8929715
Canada	British Columbia	Burnaby	4191 Lougheed Highway	V5C 3Y6	49.2665453	-123.012259
Canada	British Columbia	Burnaby	4512 Lougheed Hwy	V5C 3Z4	49.2660677	-123.0023895
Canada	British Columbia	Burnaby	4567 Lougheed Hwy	V5C 3Z6	49.2677285	-123.0011904
Canada	British Columbia	Burnaby	"4700 Kingsway, Unit #1157"	V5H 4N2	49.2275267	-123.0005118
Canada	British Columbia	Burnaby	"4820 Kingsway St, Unit 320"	V5H 4P1	49.2257514	-122.996818
Canada	British Columbia	Burnaby	6123 Hastings St	V5B 1R9	49.2806081	-122.9749435
Canada	British Columbia	Burnaby	"6200 Mckay Ave, Unit 10"	V5H 4L7	49.22678965	-123.0043759
Canada	British Columbia	Burnaby	6641 Kingsway	V5E 1E2	49.219026	-122.966673
Canada	British Columbia	Burnaby	7089 Lougheed Hwy	V5A 1W1	49.25886911	-122.9599345
Canada	British Columbia	Burnaby	7380 Market Crossing	V5J 3J4	49.1999678	-122.9802018
Canada	British Columbia	Burnaby	7880 6th Street	V3N 3N3	49.219475	-122.927976
Canada	British Columbia	Burnaby	8607 Glenlyon Parkway	V5J 0B6	49.2057308	-123.0105665
Canada	British Columbia	Burnaby	8888 University Dr	V5A 1S6	49.277591	-122.917204
Canada	British Columbia	Burnaby	9055 University High Street	V5A 0A7	49.277809	-122.9095
Canada	British Columbia	Burnaby	"9855 Austin Rd, Unit 150"	V3J 1N4	49.2519477	-122.896817
Canada	British Columbia	Burnaby	"Bcit, 3700 Willingdon Avenue"	V5G 3H2	49.251647	-123.003406
Canada	British Columbia	Burnaby	"Bcit, 3700 Willingdon Avenue"	V5G 3H2	49.251647	-123.003406
Canada	British Columbia	Campbell River	1325 Island Highway	V9W 2C9	50.0314633	-125.2468974
Canada	British Columbia	Campbell River	2072 Island Hwy S	V9W 1C1	49.971832	-125.219201
Canada	British Columbia	Campbell River	"465 Merecroft Rd, Unit F1"	V9W 6K6	49.9997088	-125.246924
Canada	British Columbia	Castlegar	1465 Columbia Ave	V1N 4G5	49.30735	-117.658646
Canada	British Columbia	Chetwynd	4809 51 Ave	V0C 1J0	55.695664	-121.620781
Canada	British Columbia	Chilliwack	"43971 Industrial Way, Unit B"	V2R 3A4	49.146448	-122.007011
Canada	British Columbia	Chilliwack	"45793 Luckakuck Way, Unit# 105"	V2R 5S3	49.146697	-121.950159
Canada	British Columbia	Chilliwack	45837 Yale Rd	V2P 2N6	49.164882	-121.959523
Canada	British Columbia	Chilliwack	46345 Yale Rd	V2P 2P8	49.17358	-121.944824
Canada	British Columbia	Chilliwack	"6014 Vedder Rd, Unit 27"	V2R 5M4	49.110967	-121.957839
Canada	British Columbia	Chilliwack	"6640 Vedder Rd, Unit 100c"	V2R 0J2	49.123294	-121.959695
Canada	British Columbia	Chilliwack	8236 Eagle Landing Parkway	V2R 0R5	49.15725729	-121.9754087
Canada	British Columbia	Chilliwack	8422 Young Rd	V2P 1A3	49.155183	-121.951502
Canada	British Columbia	Clearwater	"#301  365 Murtle Crescent, #301"	V0E 1N1	51.649731	-120.039009
Canada	British Columbia	Cloverdale	17888 56 Ave	V3S 1C7	49.104043	-122.726902
Canada	British Columbia	Colwood	1820 Island Highway	V9B 1J2	48.44492	-123.468026
Canada	British Columbia	Colwood	"Esquimalt Expressmart, 177 Belmont Road"	V9C 1A9	48.43971905	-123.4662782
Canada	British Columbia	Comox	"727 Anderton Rd, Unit 200"	V9M 4A9	49.689241	-124.9352926
Canada	British Columbia	Coquitlam	101-955 Austin Ave	V3K 3N9	49.24894768	-122.8684394
Canada	British Columbia	Coquitlam	1250 Pinetree Way	V3B 7X3	49.2858117	-122.7920025
Canada	British Columbia	Coquitlam	1450 United Blvd	V3K 6Y2	49.228305	-122.847991
Canada	British Columbia	Coquitlam	"2635 Barnet Hwy, #109"	V3E 1K9	49.2778409	-122.815277
Canada	British Columbia	Coquitlam	"2929 Barnet Hwy, Unit 1206"	V3B 5R5	49.2807024	-122.7997039
Canada	British Columbia	Coquitlam	"3025 Lougheed Highway, Unit 650"	V3B 6S2	49.27488815	-122.7908978
Canada	British Columbia	Courtenay	2451 Cliffe Ave	V9N 2L5	49.6766114	-124.9829695
Canada	British Columbia	Courtenay	394 Lerwick Rd	V9N 9E5	49.711113	-124.965714
Canada	British Columbia	Cranbrook	1500  St North	V1C 3S8	49.524816	-115.753092
Canada	British Columbia	Cranbrook	1875  St N	V1C 3S9	49.5298523	-115.7471908
Canada	British Columbia	Creston	300 Helen St	V0B 1G6	49.1174709	-116.5227675
Canada	British Columbia	Dawson Creek	11608 8th St	V1G 4R7	55.743732	-120.223335
Canada	British Columbia	Dawson Creek	1308 Alaska Ave	V1G 1Z3	55.762413	-120.239128
Canada	British Columbia	Delta	10108 Nordel Court	V4G 1J7	49.149075	-122.942731
Canada	British Columbia	Delta	1359 Cliveden Ave	V3M 6C7	49.1692142	-122.958515
Canada	British Columbia	Delta	629 - 5000 Canoe Pass Way	V4M 0B3	49.040229	-123.08764
Canada	British Columbia	Delta	6460 Ladner Trunk Road	V4K 3N3	49.0901735	-123.0449662
Canada	British Columbia	Delta	8380 112 St Unit 130	V4C 7A2	49.15572805	-122.9119574
Canada	British Columbia	Delta	9591 Ladner Trunk Rd	V4K 3N3	49.0919566	-122.957726
Canada	British Columbia	Deroche	41350 Lougheed Highway	V0M 1G0	49.1720872	-122.1043457
Canada	British Columbia	Duncan	166 Trunk Rd	V9L 2P2	48.776894	-123.704059
Canada	British Columbia	Duncan	2628 Beverly St	V9L 3A3	48.78479471	-123.7086305
Canada	British Columbia	Duncan	2927 Drinkwater Rd	V9L 6C6	48.8035259	-123.7172833
Canada	British Columbia	Duncan	3320 Cowichan Lake Rd	V9L 4C3	48.79189145	-123.7372039
Canada	British Columbia	Duncan	4790 Trans Canada Hwy 2	V9L 6L7	48.779132	-123.700011
Canada	British Columbia	Enderby	5655 Highway 97a	V0E 1V0	50.551447	-119.143879
Canada	British Columbia	Fernie	1701 9th Ave	V0B 1M0	49.516358	-115.059914
Canada	British Columbia	Fort Nelson	5000 Cordova Way	V0C 1R0	58.80028595	-122.6708563
Canada	British Columbia	Fort St John	10540 100th St	V1J 1Z2	56.251619	-120.848471
Canada	British Columbia	Fort St John	8804 96a St	V1J 6E2	56.2344718	-120.840406
Canada	British Columbia	Fort St John	9704 112th St	V1J 7C7	56.243656	-120.868766
Canada	British Columbia	Garibaldi Highlands	1811 Garibaldi Way	V0N 1T0	49.7413187	-123.1359789
Canada	British Columbia	Gibsons	1078 Sunshine Coast Highway	V0N 1V0	49.406848	-123.513507
Canada	British Columbia	Golden	1020 Trans Canada Hwy	V0A 1H1	51.311061	-116.967588
Canada	British Columbia	Golden	1421 Trans Canada Hwy	V0A 1H2	51.318051	-116.975446
Canada	British Columbia	Hope	250 Old  Princeton Way	V0X 1L4	49.37448295	-121.4380596
Canada	British Columbia	Invermere	"496 Highway 93/95, Tim Hortons"	V0A 1K2	50.504853	-116.0302062
Canada	British Columbia	Kamloops	1120 Rogers Way	V1S 1N5	50.652104	-120.367922
Canada	British Columbia	Kamloops	1285 Rogers Way	V1S 1R9	50.651527	-120.375134
Canada	British Columbia	Kamloops	1301 Salish Rd	V2C 1K1	50.7125694	-120.3353698
Canada	British Columbia	Kamloops	1723 East Trans Canada Hwy	V2C 3Z6	50.675886	-120.290281
Canada	British Columbia	Kamloops	1800 Tranquille Rd	V2B 3L9	50.69995	-120.3952519
Canada	British Columbia	Kamloops	"450 Lansdowne St, Unit 610"	V2C 1Y3	50.6771172	-120.3280183
Canada	British Columbia	Kamloops	490 Powwow Trail	V2H 1H1	50.68501	-120.3023
Canada	British Columbia	Kamloops	910 Columbia St W	V2C 1L2	50.6700796	-120.3546149
Canada	British Columbia	Kamloops	965 College Drive	V2C 0C8	50.671858	-120.365095
Canada	British Columbia	Kelowna	1138 Alumni Ave	V1V 1V7	49.9391637	-119.3959149
Canada	British Columbia	Kelowna	160 Hollywood Rd	V1X 6Y9	49.88801575	-119.3997599
Canada	British Columbia	Kelowna	1694 Powick Rd	V1X 7G5	49.8903361	-119.4248937
Canada	British Columbia	Kelowna	"1740 Pier Mac Way, Unit 200"	V1V 3E7	49.9523495	-119.3884791
Canada	British Columbia	Kelowna	1901 Harvey Ave	V1X 4H9	49.88198052	-119.4356966
Canada	British Columbia	Kelowna	1936 Kane Rd	V1V 2E5	49.915868	-119.444516
Canada	British Columbia	Kelowna	"2271 Harvey Ave, #1571"	V1Y 6H2	49.8793625	-119.439476
Canada	British Columbia	Kelowna	261 Bernard Avenue	V1Y 6N2	49.8861748	-119.497927
Canada	British Columbia	Kelowna	3255 Lakeshore Rd	V1W 3S9	49.85903	-119.49105
Canada	British Columbia	Kelowna	3333 University Way	V1V 1V7	49.9409012	-119.3958329
Canada	British Columbia	Kelowna	"3491 Sexsmith Rd, Unit 1"	V1X 7B5	49.9180203	-119.388182
